damage,uid,file,area
major-damage,6b1f5261-4453-4a19-b7bf-62ee0755f957,data/train/classification_images/6b1f5261-4453-4a19-b7bf-62ee0755f957.png,17967
major-damage,3c9d8b22-80c9-4877-9547-de81ba0136b5,data/train/classification_images/3c9d8b22-80c9-4877-9547-de81ba0136b5.png,14552
major-damage,acb6fb38-2bf8-40dd-b668-aa9d9d811477,data/train/classification_images/acb6fb38-2bf8-40dd-b668-aa9d9d811477.png,16254
major-damage,72072419-4ebf-4c06-8096-cf08f3f4c99a,data/train/classification_images/72072419-4ebf-4c06-8096-cf08f3f4c99a.png,18904
major-damage,c3f4326d-4232-42e2-a6d5-51a68eab276b,data/train/classification_images/c3f4326d-4232-42e2-a6d5-51a68eab276b.png,19448
major-damage,fb87fcb1-f11a-4ef2-a2c0-1e27044f0c09,data/train/classification_images/fb87fcb1-f11a-4ef2-a2c0-1e27044f0c09.png,11021
major-damage,6016c70c-ee56-4ccf-aa28-a50bf224141a,data/train/classification_images/6016c70c-ee56-4ccf-aa28-a50bf224141a.png,18834
major-damage,00ee6626-8ed3-4ded-ad88-3acd21e54143,data/train/classification_images/00ee6626-8ed3-4ded-ad88-3acd21e54143.png,20732
major-damage,249a12c3-d8bb-4a85-ab12-6510df581a3d,data/train/classification_images/249a12c3-d8bb-4a85-ab12-6510df581a3d.png,16728
major-damage,e872e554-2f76-424d-9ba7-45cc28876c6a,data/train/classification_images/e872e554-2f76-424d-9ba7-45cc28876c6a.png,11070
major-damage,902c5106-a523-4d60-b076-49db3e82e71e,data/train/classification_images/902c5106-a523-4d60-b076-49db3e82e71e.png,14268
major-damage,4a07d41c-0e79-4c97-87b9-1c61836ddeb1,data/train/classification_images/4a07d41c-0e79-4c97-87b9-1c61836ddeb1.png,16263
major-damage,7c3aed1b-dfc2-447d-b178-e205861f0031,data/train/classification_images/7c3aed1b-dfc2-447d-b178-e205861f0031.png,8008
major-damage,77cf9cbe-9921-45ba-a525-c38712ee3819,data/train/classification_images/77cf9cbe-9921-45ba-a525-c38712ee3819.png,4624
major-damage,12f2f8a8-2e64-4ea4-84c1-67b62ea9249d,data/train/classification_images/12f2f8a8-2e64-4ea4-84c1-67b62ea9249d.png,7560
major-damage,1663bbf9-ca20-40e3-b664-59b4e954269c,data/train/classification_images/1663bbf9-ca20-40e3-b664-59b4e954269c.png,23560
major-damage,2367a610-84b1-4976-aea1-c3e835ec7243,data/train/classification_images/2367a610-84b1-4976-aea1-c3e835ec7243.png,17544
major-damage,fe8a0b85-23ad-4fb0-852a-eafb90975158,data/train/classification_images/fe8a0b85-23ad-4fb0-852a-eafb90975158.png,16614
major-damage,bf92dab4-06d8-411e-a6c5-cd2b65fa1bde,data/train/classification_images/bf92dab4-06d8-411e-a6c5-cd2b65fa1bde.png,16728
major-damage,f6573372-8fd8-4d60-859e-792c4a002e1b,data/train/classification_images/f6573372-8fd8-4d60-859e-792c4a002e1b.png,13910
major-damage,4365b42a-9bd9-4156-92c2-c0da5d7f5fef,data/train/classification_images/4365b42a-9bd9-4156-92c2-c0da5d7f5fef.png,21080
major-damage,ad169d12-3491-490c-804d-921f44ba8bb4,data/train/classification_images/ad169d12-3491-490c-804d-921f44ba8bb4.png,15867
major-damage,1ae8fc2c-a033-4d83-81af-1efbb34dec2a,data/train/classification_images/1ae8fc2c-a033-4d83-81af-1efbb34dec2a.png,17680
major-damage,a7d0876f-6143-4e67-9cbf-e61e412744a2,data/train/classification_images/a7d0876f-6143-4e67-9cbf-e61e412744a2.png,12300
major-damage,720f3067-ab2f-4081-8fae-3b0762c5aa17,data/train/classification_images/720f3067-ab2f-4081-8fae-3b0762c5aa17.png,9240
major-damage,f479a47f-3561-4912-8d41-12a4e5500a59,data/train/classification_images/f479a47f-3561-4912-8d41-12a4e5500a59.png,37128
major-damage,f7991312-d4a8-445c-90a2-ab007b4dafb8,data/train/classification_images/f7991312-d4a8-445c-90a2-ab007b4dafb8.png,13287
major-damage,2256473f-b813-4b07-977e-7bec82a8337e,data/train/classification_images/2256473f-b813-4b07-977e-7bec82a8337e.png,23104
major-damage,3ff25a59-81ac-4695-80f3-9a4ab7ed682d,data/train/classification_images/3ff25a59-81ac-4695-80f3-9a4ab7ed682d.png,47970
major-damage,d3e5f9d2-9e7a-4dda-98c9-bcce548cfcf5,data/train/classification_images/d3e5f9d2-9e7a-4dda-98c9-bcce548cfcf5.png,11830
major-damage,fd368cd3-fb31-494d-9bb0-8103a47d9662,data/train/classification_images/fd368cd3-fb31-494d-9bb0-8103a47d9662.png,15093
minor-damage,8513caf3-827a-49f7-9431-020096f57d9e,data/train/classification_images/8513caf3-827a-49f7-9431-020096f57d9e.png,13910
minor-damage,069d8120-3c32-4233-b05a-f78ba3f5d93e,data/train/classification_images/069d8120-3c32-4233-b05a-f78ba3f5d93e.png,8100
minor-damage,6ff89d18-67f4-40a3-9553-10941179ca9b,data/train/classification_images/6ff89d18-67f4-40a3-9553-10941179ca9b.png,16728
major-damage,9cdb136c-697e-4b73-854f-5f45f3be17d7,data/train/classification_images/9cdb136c-697e-4b73-854f-5f45f3be17d7.png,5698
major-damage,a556458b-0e35-4f93-8ee8-36a4d374e746,data/train/classification_images/a556458b-0e35-4f93-8ee8-36a4d374e746.png,10700
major-damage,9c983b56-3c09-4547-9a9d-e039e9932f2f,data/train/classification_images/9c983b56-3c09-4547-9a9d-e039e9932f2f.png,22755
major-damage,a1064c41-67ec-455d-bb63-9d12274951f7,data/train/classification_images/a1064c41-67ec-455d-bb63-9d12274951f7.png,23140
major-damage,5adc90d3-703a-4fd1-ae90-3b72bf6a7b99,data/train/classification_images/5adc90d3-703a-4fd1-ae90-3b72bf6a7b99.png,21840
minor-damage,96acdf4c-840c-4dd6-8f60-d4df135e3061,data/train/classification_images/96acdf4c-840c-4dd6-8f60-d4df135e3061.png,8241
minor-damage,6f327e69-a75e-4b76-9e28-56391157479e,data/train/classification_images/6f327e69-a75e-4b76-9e28-56391157479e.png,13559
minor-damage,68a49b0c-9a91-4dd9-85da-892c982e724f,data/train/classification_images/68a49b0c-9a91-4dd9-85da-892c982e724f.png,5698
minor-damage,e314b7ac-626e-47a3-ab17-c61e16614a92,data/train/classification_images/e314b7ac-626e-47a3-ab17-c61e16614a92.png,11752
major-damage,3508fbd1-2346-456a-a9b6-f57ec1dbea64,data/train/classification_images/3508fbd1-2346-456a-a9b6-f57ec1dbea64.png,20295
minor-damage,dd72cabb-a3c7-4529-8234-e0e360ada6f4,data/train/classification_images/dd72cabb-a3c7-4529-8234-e0e360ada6f4.png,21060
minor-damage,6dec0f54-d4b0-41ff-9950-2e3a23343711,data/train/classification_images/6dec0f54-d4b0-41ff-9950-2e3a23343711.png,24940
minor-damage,a718dcb7-cbbb-4afa-9831-58694b621cfb,data/train/classification_images/a718dcb7-cbbb-4afa-9831-58694b621cfb.png,13944
major-damage,45eae8e9-1397-42ce-90ba-34d791fd0134,data/train/classification_images/45eae8e9-1397-42ce-90ba-34d791fd0134.png,17082
major-damage,5a24e906-0190-49fb-91fd-7c0ecb433e7f,data/train/classification_images/5a24e906-0190-49fb-91fd-7c0ecb433e7f.png,6656
major-damage,ca7048bc-b879-4cb3-878e-9499f0842e8f,data/train/classification_images/ca7048bc-b879-4cb3-878e-9499f0842e8f.png,3190
major-damage,93f594b8-8deb-4f34-9e75-5bf28118c450,data/train/classification_images/93f594b8-8deb-4f34-9e75-5bf28118c450.png,19982
major-damage,6a0fd7ea-3b60-4348-b450-3c6b5b91c376,data/train/classification_images/6a0fd7ea-3b60-4348-b450-3c6b5b91c376.png,11830
major-damage,683a7580-ede4-4a6e-b66c-74c60f30f0e3,data/train/classification_images/683a7580-ede4-4a6e-b66c-74c60f30f0e3.png,5994
major-damage,76f437f1-8d70-4b3b-8bb1-ba0223005a36,data/train/classification_images/76f437f1-8d70-4b3b-8bb1-ba0223005a36.png,12769
major-damage,a441cf90-0b27-4afd-b917-1d1f240ad018,data/train/classification_images/a441cf90-0b27-4afd-b917-1d1f240ad018.png,20412
major-damage,1899f2c0-5616-47e3-91c7-a5fa8990b72f,data/train/classification_images/1899f2c0-5616-47e3-91c7-a5fa8990b72f.png,5254
major-damage,43bff925-ca9b-4531-abc4-a2513b1f796f,data/train/classification_images/43bff925-ca9b-4531-abc4-a2513b1f796f.png,20150
major-damage,a31e8c14-7b90-4e25-93e3-522ea309b130,data/train/classification_images/a31e8c14-7b90-4e25-93e3-522ea309b130.png,17097
minor-damage,db0677a0-763a-458a-a70a-f2015d4ce517,data/train/classification_images/db0677a0-763a-458a-a70a-f2015d4ce517.png,16720
minor-damage,598ec1ea-ba20-4ac6-9819-691ef0105df3,data/train/classification_images/598ec1ea-ba20-4ac6-9819-691ef0105df3.png,18396
minor-damage,027e0030-5fad-41a4-9b51-30cf43c88587,data/train/classification_images/027e0030-5fad-41a4-9b51-30cf43c88587.png,15301
major-damage,61e4ff98-5017-4b88-bae5-c4948f6639b9,data/train/classification_images/61e4ff98-5017-4b88-bae5-c4948f6639b9.png,14742
major-damage,2a99bf9a-0deb-4ee2-b01b-1ae3eeb46809,data/train/classification_images/2a99bf9a-0deb-4ee2-b01b-1ae3eeb46809.png,11449
major-damage,81e1129a-543b-4b51-9140-41548fb1f07c,data/train/classification_images/81e1129a-543b-4b51-9140-41548fb1f07c.png,21307
minor-damage,754a2e4a-ca2d-4bd1-af8b-6bfb76718083,data/train/classification_images/754a2e4a-ca2d-4bd1-af8b-6bfb76718083.png,22101
minor-damage,4c5d5d9e-977b-4016-8341-5001f849517e,data/train/classification_images/4c5d5d9e-977b-4016-8341-5001f849517e.png,19448
major-damage,14d59271-c6c8-4fb8-b22c-43b77bf2b00a,data/train/classification_images/14d59271-c6c8-4fb8-b22c-43b77bf2b00a.png,19608
minor-damage,4fafa150-35e8-4090-837d-242e37a1bc4f,data/train/classification_images/4fafa150-35e8-4090-837d-242e37a1bc4f.png,18590
minor-damage,ee41855f-547a-4de1-b4d8-c386d1db7a03,data/train/classification_images/ee41855f-547a-4de1-b4d8-c386d1db7a03.png,15990
major-damage,c5f8a223-4a5c-420a-8cc7-f0751e2af9b3,data/train/classification_images/c5f8a223-4a5c-420a-8cc7-f0751e2af9b3.png,8961
major-damage,bceeb763-7b81-49ff-b68a-b803bb6cfab5,data/train/classification_images/bceeb763-7b81-49ff-b68a-b803bb6cfab5.png,4466
major-damage,e588987e-0823-42ca-9835-268baf93a9aa,data/train/classification_images/e588987e-0823-42ca-9835-268baf93a9aa.png,1216
major-damage,93c664f7-7409-49db-bc4d-8871c5c8232c,data/train/classification_images/93c664f7-7409-49db-bc4d-8871c5c8232c.png,754
major-damage,c081d9f5-3de9-44ac-b26d-e9eaef2c3d7c,data/train/classification_images/c081d9f5-3de9-44ac-b26d-e9eaef2c3d7c.png,1560
minor-damage,a0aca49c-75fe-473c-8ad2-91b84cee4059,data/train/classification_images/a0aca49c-75fe-473c-8ad2-91b84cee4059.png,170940
major-damage,79bd6b1c-1e34-4314-9e42-ef0a75fff022,data/train/classification_images/79bd6b1c-1e34-4314-9e42-ef0a75fff022.png,7290
major-damage,bf9d4efe-20b4-4fe2-88f6-a9aadb764844,data/train/classification_images/bf9d4efe-20b4-4fe2-88f6-a9aadb764844.png,4950
major-damage,6a3edc04-eea1-483c-adfe-cb2547ff5ead,data/train/classification_images/6a3edc04-eea1-483c-adfe-cb2547ff5ead.png,12300
major-damage,5123d2ae-27ac-4f24-a39a-21565b7263f2,data/train/classification_images/5123d2ae-27ac-4f24-a39a-21565b7263f2.png,4331
major-damage,9da852c5-3644-402d-97eb-6bc4a023a65f,data/train/classification_images/9da852c5-3644-402d-97eb-6bc4a023a65f.png,6201
major-damage,2c5a2002-014e-412e-a3de-e73e93a3a22d,data/train/classification_images/2c5a2002-014e-412e-a3de-e73e93a3a22d.png,1216
major-damage,e3b60c25-b879-4c47-981f-bf4bcc64eade,data/train/classification_images/e3b60c25-b879-4c47-981f-bf4bcc64eade.png,15428
major-damage,3252d5b8-57f1-421e-811d-dd1eb7c03b1d,data/train/classification_images/3252d5b8-57f1-421e-811d-dd1eb7c03b1d.png,3721
major-damage,f068549c-1ee3-4a88-b5c6-ff46fb011f8f,data/train/classification_images/f068549c-1ee3-4a88-b5c6-ff46fb011f8f.png,8730
minor-damage,b559dd89-70e2-45ae-b26e-44f06e274e12,data/train/classification_images/b559dd89-70e2-45ae-b26e-44f06e274e12.png,29784
major-damage,6b7b1945-3e54-4a44-97d7-dedf1d2f0f42,data/train/classification_images/6b7b1945-3e54-4a44-97d7-dedf1d2f0f42.png,1776
major-damage,ab0e7f0a-dad4-4b27-988f-460fa263ebec,data/train/classification_images/ab0e7f0a-dad4-4b27-988f-460fa263ebec.png,8062
major-damage,b7543026-a3a4-4192-b65d-4b500099ab28,data/train/classification_images/b7543026-a3a4-4192-b65d-4b500099ab28.png,7072
major-damage,160bffba-93de-4c3e-b851-f4ca53a00a24,data/train/classification_images/160bffba-93de-4c3e-b851-f4ca53a00a24.png,11016
major-damage,e4bec693-7041-41c5-8e36-1a1cdfe67896,data/train/classification_images/e4bec693-7041-41c5-8e36-1a1cdfe67896.png,44274
major-damage,1f8098b8-c647-40e0-bab1-d9e21ee8dcd6,data/train/classification_images/1f8098b8-c647-40e0-bab1-d9e21ee8dcd6.png,26364
major-damage,afb9a449-4063-4789-b9a3-4e2640d1620f,data/train/classification_images/afb9a449-4063-4789-b9a3-4e2640d1620f.png,17266
major-damage,6d32b0e3-d4f6-4e0e-972a-fd16fe7694a5,data/train/classification_images/6d32b0e3-d4f6-4e0e-972a-fd16fe7694a5.png,6699
minor-damage,baf619c8-4808-45c9-9e94-080e4e62913c,data/train/classification_images/baf619c8-4808-45c9-9e94-080e4e62913c.png,9048
minor-damage,27a8d4e9-8cb5-436f-9ca8-0221c6a4a655,data/train/classification_images/27a8d4e9-8cb5-436f-9ca8-0221c6a4a655.png,6656
minor-damage,c5993ce7-c2f8-4aa6-9165-2ce95676df1f,data/train/classification_images/c5993ce7-c2f8-4aa6-9165-2ce95676df1f.png,15240
minor-damage,149914f1-4c42-47c8-b570-426fad0ebcb5,data/train/classification_images/149914f1-4c42-47c8-b570-426fad0ebcb5.png,15776
minor-damage,17a98964-7e88-4588-be30-e77b7a164c3a,data/train/classification_images/17a98964-7e88-4588-be30-e77b7a164c3a.png,21736
minor-damage,c3d481db-da5d-4cba-a259-ef47392265b1,data/train/classification_images/c3d481db-da5d-4cba-a259-ef47392265b1.png,14144
minor-damage,100c5bfe-7ca0-4b54-a85c-30c6a73ae457,data/train/classification_images/100c5bfe-7ca0-4b54-a85c-30c6a73ae457.png,19321
minor-damage,723d110f-ec4f-4f47-95db-2bdc08c8ce50,data/train/classification_images/723d110f-ec4f-4f47-95db-2bdc08c8ce50.png,12093
major-damage,369a4cdc-ad6b-469d-9b9d-8ee1ca57bf65,data/train/classification_images/369a4cdc-ad6b-469d-9b9d-8ee1ca57bf65.png,13161
minor-damage,63a9d157-4830-4ad3-babd-e2c6c09bdcac,data/train/classification_images/63a9d157-4830-4ad3-babd-e2c6c09bdcac.png,16120
minor-damage,5fdae0f0-2313-49ba-a906-f5e38076bf68,data/train/classification_images/5fdae0f0-2313-49ba-a906-f5e38076bf68.png,11715
minor-damage,a6080f37-1c67-4cd5-84e0-a734672ab9db,data/train/classification_images/a6080f37-1c67-4cd5-84e0-a734672ab9db.png,18928
minor-damage,4a684b00-1437-4998-8587-813a57e55585,data/train/classification_images/4a684b00-1437-4998-8587-813a57e55585.png,15960
minor-damage,9e62d11e-b822-4484-a64c-97d62dea6093,data/train/classification_images/9e62d11e-b822-4484-a64c-97d62dea6093.png,7140
minor-damage,80b846e6-14b6-46c9-8441-b5b71292ea35,data/train/classification_images/80b846e6-14b6-46c9-8441-b5b71292ea35.png,7800
minor-damage,01b46695-2de2-495f-b465-d3e2adc0ed44,data/train/classification_images/01b46695-2de2-495f-b465-d3e2adc0ed44.png,9240
minor-damage,0df92b1e-64b4-48df-b7e3-e6423e0e91d5,data/train/classification_images/0df92b1e-64b4-48df-b7e3-e6423e0e91d5.png,10179
minor-damage,d13b3a34-fe3f-4a2f-bfe7-9d5f8a428316,data/train/classification_images/d13b3a34-fe3f-4a2f-bfe7-9d5f8a428316.png,9240
minor-damage,a65073c9-464f-4100-b100-4fed2f614f59,data/train/classification_images/a65073c9-464f-4100-b100-4fed2f614f59.png,9477
minor-damage,2f8088d0-be2e-4ea0-9af5-2583d90f0687,data/train/classification_images/2f8088d0-be2e-4ea0-9af5-2583d90f0687.png,9477
minor-damage,72c62fd3-d287-4cd8-bddb-72d6c853e913,data/train/classification_images/72c62fd3-d287-4cd8-bddb-72d6c853e913.png,11928
minor-damage,b7f2476d-8490-4572-b2b8-e6dc2cb92e1b,data/train/classification_images/b7f2476d-8490-4572-b2b8-e6dc2cb92e1b.png,8008
minor-damage,2f3df558-5ca5-450c-9abb-9ce0f0db364d,data/train/classification_images/2f3df558-5ca5-450c-9abb-9ce0f0db364d.png,14231
minor-damage,cab2eab4-d5a5-444d-a84f-0a592e1a0f76,data/train/classification_images/cab2eab4-d5a5-444d-a84f-0a592e1a0f76.png,2340
minor-damage,ddc5c7a7-0908-4cbf-82ab-dfbb013654f4,data/train/classification_images/ddc5c7a7-0908-4cbf-82ab-dfbb013654f4.png,4095
minor-damage,5176ee0b-5a12-4f65-9225-0b14ad4605c2,data/train/classification_images/5176ee0b-5a12-4f65-9225-0b14ad4605c2.png,12900
minor-damage,12782928-2a1e-4979-b77b-a6360fe696a8,data/train/classification_images/12782928-2a1e-4979-b77b-a6360fe696a8.png,13912
minor-damage,2bb59161-9f61-491a-8133-d04e0f39b4b4,data/train/classification_images/2bb59161-9f61-491a-8133-d04e0f39b4b4.png,8023
minor-damage,245b1d6b-273d-4e5f-9661-2cf72e1d2f41,data/train/classification_images/245b1d6b-273d-4e5f-9661-2cf72e1d2f41.png,5760
major-damage,5f1fab11-d820-463a-ba13-b2a74cb13f79,data/train/classification_images/5f1fab11-d820-463a-ba13-b2a74cb13f79.png,17200
major-damage,841328ef-a903-473e-a28f-a721afd1c646,data/train/classification_images/841328ef-a903-473e-a28f-a721afd1c646.png,45540
minor-damage,021b0a07-9cef-42a3-8360-4bbb52935b64,data/train/classification_images/021b0a07-9cef-42a3-8360-4bbb52935b64.png,30388
minor-damage,d3f4952a-27da-48fe-b86d-947d6d081a2b,data/train/classification_images/d3f4952a-27da-48fe-b86d-947d6d081a2b.png,8307
minor-damage,82d1785e-edae-43d6-8da2-e9d7fe81a166,data/train/classification_images/82d1785e-edae-43d6-8da2-e9d7fe81a166.png,2769
minor-damage,88180315-868d-4fb7-bbc7-92774391bd82,data/train/classification_images/88180315-868d-4fb7-bbc7-92774391bd82.png,2142
major-damage,da5de39e-92c0-4b01-8dd6-b593db8149da,data/train/classification_images/da5de39e-92c0-4b01-8dd6-b593db8149da.png,7904
major-damage,8cf194ff-fa4a-4c04-8194-134421000229,data/train/classification_images/8cf194ff-fa4a-4c04-8194-134421000229.png,8700
major-damage,1d3cb567-1807-4af0-b026-c72ccc06da91,data/train/classification_images/1d3cb567-1807-4af0-b026-c72ccc06da91.png,1755
major-damage,0f42f2b6-d2a8-4a9c-bb77-17d1d83d6c8b,data/train/classification_images/0f42f2b6-d2a8-4a9c-bb77-17d1d83d6c8b.png,11223
major-damage,e9c8c46e-2fff-4135-af7f-9c04c2ba10c3,data/train/classification_images/e9c8c46e-2fff-4135-af7f-9c04c2ba10c3.png,3264
major-damage,571d9892-05b1-42fb-b78e-867af6d74f39,data/train/classification_images/571d9892-05b1-42fb-b78e-867af6d74f39.png,123956
major-damage,3364f564-0e14-41c9-b90c-20ea5eca6e1b,data/train/classification_images/3364f564-0e14-41c9-b90c-20ea5eca6e1b.png,14872
major-damage,53ed7b75-c59b-479b-af2c-0c659e5fdd4c,data/train/classification_images/53ed7b75-c59b-479b-af2c-0c659e5fdd4c.png,1938
major-damage,d17d8bc5-557e-45c6-bc23-b9af72d0584c,data/train/classification_images/d17d8bc5-557e-45c6-bc23-b9af72d0584c.png,7872
major-damage,d587f9c4-3a7c-45aa-9f22-6aa6c56030e1,data/train/classification_images/d587f9c4-3a7c-45aa-9f22-6aa6c56030e1.png,14268
major-damage,a872607f-75d5-4b0b-a182-b5fb48d4a04b,data/train/classification_images/a872607f-75d5-4b0b-a182-b5fb48d4a04b.png,12168
major-damage,a75fcf05-dfbe-43b1-a240-2935adf2d3e7,data/train/classification_images/a75fcf05-dfbe-43b1-a240-2935adf2d3e7.png,7995
major-damage,1c58eca9-55b9-4277-a424-ba40b73c7ab5,data/train/classification_images/1c58eca9-55b9-4277-a424-ba40b73c7ab5.png,7410
major-damage,b6c10f4a-c1cc-472b-b053-d0e29485173a,data/train/classification_images/b6c10f4a-c1cc-472b-b053-d0e29485173a.png,2016
major-damage,3565008f-ae08-4594-9616-c8955fec4d3b,data/train/classification_images/3565008f-ae08-4594-9616-c8955fec4d3b.png,6930
major-damage,cc809ded-199e-40f4-9a75-871fa8d925f0,data/train/classification_images/cc809ded-199e-40f4-9a75-871fa8d925f0.png,1596
major-damage,004cfd39-7d94-46f0-ac1e-f80d0e64b58e,data/train/classification_images/004cfd39-7d94-46f0-ac1e-f80d0e64b58e.png,1536
major-damage,239d5dcc-da09-4c9c-a2b2-e3a0e93b7537,data/train/classification_images/239d5dcc-da09-4c9c-a2b2-e3a0e93b7537.png,1102
major-damage,4ddd023d-8f03-46b5-a8a3-ae4a68dfa627,data/train/classification_images/4ddd023d-8f03-46b5-a8a3-ae4a68dfa627.png,625
major-damage,4fc8f624-cf5c-42c0-b256-b4b0643b2d4d,data/train/classification_images/4fc8f624-cf5c-42c0-b256-b4b0643b2d4d.png,9205
major-damage,10523930-0467-4db4-97d8-26aa8013af15,data/train/classification_images/10523930-0467-4db4-97d8-26aa8013af15.png,2363
major-damage,e548519c-903b-4771-9c91-feeaaf62633d,data/train/classification_images/e548519c-903b-4771-9c91-feeaaf62633d.png,13104
major-damage,a93f115f-855c-4e4d-a6db-6ff27fae24ed,data/train/classification_images/a93f115f-855c-4e4d-a6db-6ff27fae24ed.png,327060
major-damage,f5ce5c73-22d6-4cf1-ab06-10a0faa9a2a9,data/train/classification_images/f5ce5c73-22d6-4cf1-ab06-10a0faa9a2a9.png,11640
major-damage,2725848b-f479-4a7b-8a17-b2294d121471,data/train/classification_images/2725848b-f479-4a7b-8a17-b2294d121471.png,10507
destroyed,1e15a9e7-f8c8-443a-8e70-bd8ba36d75b5,data/train/classification_images/1e15a9e7-f8c8-443a-8e70-bd8ba36d75b5.png,13066
minor-damage,9c895d7e-91ff-4714-9e4f-aa32cb6d80fa,data/train/classification_images/9c895d7e-91ff-4714-9e4f-aa32cb6d80fa.png,22256
minor-damage,fbb2c2fd-be86-4b3a-bec3-3d02905279e4,data/train/classification_images/fbb2c2fd-be86-4b3a-bec3-3d02905279e4.png,54243
major-damage,c2a16c34-596e-4c63-8930-97a88ae5294f,data/train/classification_images/c2a16c34-596e-4c63-8930-97a88ae5294f.png,7839
minor-damage,b0877f96-6fc6-4dc7-a3e0-5634a44cf4bb,data/train/classification_images/b0877f96-6fc6-4dc7-a3e0-5634a44cf4bb.png,17466
major-damage,0ba15afe-e577-4859-8761-2df69e53e49d,data/train/classification_images/0ba15afe-e577-4859-8761-2df69e53e49d.png,14238
destroyed,f9105f58-70fd-465d-8a84-4046c15ae3d6,data/train/classification_images/f9105f58-70fd-465d-8a84-4046c15ae3d6.png,3692
minor-damage,54c58401-55cf-4d7d-b5be-81ba0c107ac6,data/train/classification_images/54c58401-55cf-4d7d-b5be-81ba0c107ac6.png,13456
major-damage,c59a7885-626c-47f8-827c-fff3f1b7d34d,data/train/classification_images/c59a7885-626c-47f8-827c-fff3f1b7d34d.png,24585
minor-damage,2b5593af-06ac-4fb9-a2fb-3668e0eb7b9d,data/train/classification_images/2b5593af-06ac-4fb9-a2fb-3668e0eb7b9d.png,15210
minor-damage,f2211773-4813-40d3-884b-5da14d38e6de,data/train/classification_images/f2211773-4813-40d3-884b-5da14d38e6de.png,13482
major-damage,1d1bef6e-5d9d-4a3a-b18e-35d12fffe43c,data/train/classification_images/1d1bef6e-5d9d-4a3a-b18e-35d12fffe43c.png,19856
major-damage,aa6e89d7-fcb6-4ade-b022-3bfed1343b23,data/train/classification_images/aa6e89d7-fcb6-4ade-b022-3bfed1343b23.png,31863
major-damage,f49c1d75-690b-4f03-ab77-936f9915bc2a,data/train/classification_images/f49c1d75-690b-4f03-ab77-936f9915bc2a.png,38394
major-damage,67b8f317-bd68-46ca-abdf-f77f1ec5f0bb,data/train/classification_images/67b8f317-bd68-46ca-abdf-f77f1ec5f0bb.png,12177
destroyed,7439683d-5b70-42b9-b816-a66cbdef182a,data/train/classification_images/7439683d-5b70-42b9-b816-a66cbdef182a.png,14430
major-damage,7253c3b0-95b6-426e-830b-9e88caee4669,data/train/classification_images/7253c3b0-95b6-426e-830b-9e88caee4669.png,50728
major-damage,8d6b857c-a206-408f-a051-f08237f33a66,data/train/classification_images/8d6b857c-a206-408f-a051-f08237f33a66.png,12168
minor-damage,7bb165d7-dd5e-487d-9608-2f5077b38a11,data/train/classification_images/7bb165d7-dd5e-487d-9608-2f5077b38a11.png,5032
major-damage,da0f41d0-aae0-4615-b9e4-e0124128fa08,data/train/classification_images/da0f41d0-aae0-4615-b9e4-e0124128fa08.png,35490
minor-damage,60c1248a-2099-4fab-a941-022eb4a96ebd,data/train/classification_images/60c1248a-2099-4fab-a941-022eb4a96ebd.png,11868
major-damage,e616f332-efb5-4895-8932-81d62085ce15,data/train/classification_images/e616f332-efb5-4895-8932-81d62085ce15.png,7137
major-damage,f10aa95e-4eb8-4e63-971c-3ea15af9bdcc,data/train/classification_images/f10aa95e-4eb8-4e63-971c-3ea15af9bdcc.png,16020
major-damage,206714e3-5645-42ef-a33c-574a40c82b73,data/train/classification_images/206714e3-5645-42ef-a33c-574a40c82b73.png,5852
minor-damage,0f831289-9fc0-4731-9cab-9fdb73b1f986,data/train/classification_images/0f831289-9fc0-4731-9cab-9fdb73b1f986.png,12300
major-damage,e2cb7ff3-4809-4151-b30f-a8e8e9598a8a,data/train/classification_images/e2cb7ff3-4809-4151-b30f-a8e8e9598a8a.png,5032
major-damage,2a8e48fb-ee4e-48ab-b6bc-99b574ee9fc6,data/train/classification_images/2a8e48fb-ee4e-48ab-b6bc-99b574ee9fc6.png,66912
minor-damage,3a595fde-9a34-4613-9784-eb91edc34ca0,data/train/classification_images/3a595fde-9a34-4613-9784-eb91edc34ca0.png,17028
minor-damage,c4167a23-3791-40d4-ba96-d0b0ffc44f16,data/train/classification_images/c4167a23-3791-40d4-ba96-d0b0ffc44f16.png,8400
destroyed,eee5a0ce-4512-4e70-bdd3-d7987200a859,data/train/classification_images/eee5a0ce-4512-4e70-bdd3-d7987200a859.png,1326
destroyed,4c485842-5203-4171-b37b-ceb08f651340,data/train/classification_images/4c485842-5203-4171-b37b-ceb08f651340.png,3111
destroyed,a91ed6bc-8fc6-40b8-9f75-b001a25c9419,data/train/classification_images/a91ed6bc-8fc6-40b8-9f75-b001a25c9419.png,4720
destroyed,425d7e2c-a533-4ce3-981a-7fe881054507,data/train/classification_images/425d7e2c-a533-4ce3-981a-7fe881054507.png,1416
destroyed,c57d0413-1642-4cf1-8471-120fa8476fe9,data/train/classification_images/c57d0413-1642-4cf1-8471-120fa8476fe9.png,7426
destroyed,32666d1a-1513-4ab4-ac32-aa3dd4f3bb93,data/train/classification_images/32666d1a-1513-4ab4-ac32-aa3dd4f3bb93.png,2821
destroyed,783b93c0-ec64-42ab-a22b-654fc4323b48,data/train/classification_images/783b93c0-ec64-42ab-a22b-654fc4323b48.png,4524
