damage,uid
no-damage,3e92c26c-04af-4a7d-9d46-7b1e3121fe6a
no-damage,8400ae47-a5df-4a19-b28c-658fe51846ae
minor-damage,e0817d1a-3bb4-4465-a1d5-7edf5ffeeb44
destroyed,6880ceda-2820-4480-8333-ce6a713340f1
minor-damage,2e30c4b8-b7b8-4b7f-aff0-a20d21980a70
minor-damage,1c8e3554-c9c9-4b2d-a5a7-dd43589f7281
minor-damage,18a42f76-5a2c-4e46-afb9-bab03a537a81
destroyed,828dc209-4118-40ad-b783-b26fa21f09a2
minor-damage,ff0ef6aa-1f12-4d15-b833-02d76162911b
major-damage,a13ef726-c809-4ba6-aff8-11659587054f
destroyed,3ab3fbf3-506a-4a10-a716-4fed88456fe1
minor-damage,003ae09b-f6ad-4db4-bd2b-e3e9fd20d52d
destroyed,0899fe3f-8d94-43aa-a4dc-2fb7cd5a8f88
destroyed,d3dfe5d5-9961-467f-a1ac-e0c84f33cd96
destroyed,1f8684f4-fe8f-4be0-b71a-d8565a0ef7c0
minor-damage,a60bc599-89b5-449a-9dcd-49196e315fe7
destroyed,2b9019a4-0644-430e-a0fe-60a2c28dd5ae
destroyed,9ed2245c-f8cb-4cc0-ab93-33c143ec96ae
minor-damage,4769b966-bf44-4c5d-b250-055616357388
destroyed,3c3eca65-f193-4045-9047-f72fbf9ac131
no-damage,0e79c300-3b83-4f1a-ad07-a42bf6f23d01
destroyed,00462b5c-4e06-4075-bb5a-7c7bea3391a5
destroyed,45b88957-adf2-4a52-b93d-4adf1bc184e7
destroyed,123374c9-6704-4707-850e-874ac0912f9d
destroyed,b268e55d-a7fe-46d9-a437-7d758ef10511
no-damage,56af51ba-1107-4d16-a4ee-f44775933733
no-damage,d82a46db-e4cd-426c-b2fd-58b045a57789
un-classified,884b5347-0720-462d-a1db-ed2cfa9fb0d9
no-damage,05f85945-e6c8-406f-8bb1-de9a12a12564
destroyed,92702bce-bca2-4c3a-80ae-6078f8dcc130
destroyed,51e96a00-7d21-40c9-b891-67c701661b83
